eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,cluster
201703130025,2017,3,13,,0,,200,Syria,10,Middle East & North Africa,Homs,Palmyra,34.558524,38.293671,1.0,0,,"03/13/2017: A suicide bomber in an explosives-laden vehicle attempted to attack Syrian Army soldiers in Palmyra, Homs, Syria. The explosives detonated prematurely, killing the assailant, who was the only reported casualty. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,1,3,Bombing/Explosion,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Syrian Army,Soldiers,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,An explosives-laden truck was used in the attack.,1.0,0.0,1.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Indonesian militant Bahrumsyah killed in Syria,"" Straits Times, March 14, 2017.","""Indonesia: Islamic Daily Cites ISIS News Agency Amaq as Denying Death of Bahrumsyah,"" Republika Online, March 20, 2017.","""Starbucks bomber: Indonesian Isis commander in Syria accidentally blows himself up,"" Yahoo! Autos, March 17, 2017.",START Primary Collection,0,1,0,1,,26
201703140016,2017,3,14,,0,,200,Syria,10,Middle East & North Africa,Homs,Homs,34.717704,36.722823,1.0,0,The incident occurred in the Wadi al-Dhahb neighborhood.,"03/14/2017: An explosive device planted in a passenger bus detonated at Muwasalat roundabout in Wadi al-Dhahb neighborhood, Homs, Syria. At least two people were killed and seven other people were injured in the blast. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,99.0,Bus (excluding tourists),Unknown,Passenger Bus,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,An explosive device placed on a bus was used in the attack.,2.0,0.0,0.0,7.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A bus was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Xinhua: 1st LD: Suicide Car Bomb Rips Through Military Checkpoint In Syria's Homs,"" Xinhua, March 23, 2017.","""1st LD: Bomb blast rips through passenger bus in Syria's Homs, casualties caused,"" Xinhua General News Service, March 14, 2017.","""Blast hits bus in Syria's Homs - state media,"" Reuters UK, March 14, 2017.",START Primary Collection,-9,-9,0,-9,,1
201703150020,2017,3,15,,0,,200,Syria,10,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,1.0,0,The incident occurred in the Hamidiyah neighborhood.,"03/15/2017: A suicide bomber detonated at the Palace of Justice in Hamidiyah neighborhood, Damascus, Syria. In addition to the assailant, at least 31 people were killed and 60 other people were injured in the blast. This was one of two suicide bombings in Damascus on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attacks.",1,1,1,0,,,1.0,1,1,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Government of Damascus,Palace of Justice,200.0,Syria,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,200.0,Syria,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,An explosives-laden vest was used in the attack.,32.0,0.0,1.0,60.0,0.0,0.0,1,4.0,Unknown,-99.0,A building was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest and most reliable estimates are reported here.","""Suicide attack hits Justice Palace in Syria's Damascus,"" Al Jazeera, March 15, 2017.","""Suicide Bombing Hits Justice Building in Damascus,"" The New York Times, March 15, 2017.","""Singapore: Islamic State claims responsibility for March 15 Damascus bombings,"" Channel NewsAsia Online, March 30, 2017.",START Primary Collection,0,1,0,1,"201703150020, 201703150021",0
201703150021,2017,3,15,,0,,200,Syria,10,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,1.0,0,The incident occurred in Rabwah neighborhood.,"03/15/2017: A suicide bomber detonated at a restaurant in Rabwah neighborhood, Damascus, Syria. Aside from the death of the assailant, at least 28 people were injured in the blast. This was one of two suicide bombings in Damascus on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attacks.",1,1,1,0,,,1.0,1,1,3,Bombing/Explosion,,,,,1,Business,2.0,Restaurant/Bar/CafÂ¨Â¦,Unknown,Restaurant,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,,1.0,0.0,1.0,28.0,0.0,0.0,1,4.0,Unknown,-99.0,A restaurant was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Suicide attack hits Justice Palace in Syria's Damascus,"" Al Jazeera, March 15, 2017.","""Damascus suffers second suicide attack in a day,"" Deutsche Presse-Agentur, March 15, 2017.","""Suicide Bombing Hits Justice Building in Damascus,"" The New York Times, March 15, 2017.",START Primary Collection,0,1,0,1,"201703150020, 201703150021",0
201703190028,2017,3,19,,0,,200,Syria,10,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,1.0,0,The incident occurred in Jobar neighborhood.,"03/19/2017: A suicide bomber in an explosives-laden vehicle detonated in Jobar neighborhood, Damascus, Syria. Following the blast, assailants armed with projectiles and firearms then attacked the area. This was one of two coordinated incidents in Jobar on the same day. At least 20 people were killed across both attacks. Hay'at Tahrir al-Sham and Al-Rahman Corps of the Free Syrian Army separately claimed responsibility for the incidents.",1,1,1,0,,,1.0,1,1,3,Bombing/Explosion,2.0,Armed Assault,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Jobar Neighborhood,Neighborhood,200.0,Syria,,,,,,,,,,,,,,,,,Hay'at Tahrir al-Sham,,Free Syrian Army,Al-Rahman Corps,,,,0.0,0.0,,0,-99.0,0.0,1.0,10.0,Unknown,1.0,8.0,Personal claim,,,,1.0,6,Explosives,15.0,Vehicle,6.0,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,4.0,Rifle/Shotgun (non-automatic),,,,,"An explosives-laden vehicle, shells, and sniper rifles were used in the attack.",10.0,0.0,,,0.0,,-9,,,,,0.0,,,,,,,,,,,,,,,,Casualty numbers represent a division of the total number of those killed and injured across incidents 201703190028 and 201703190029.,"""Resurgent Syrian Rebels Surprise Damascus With New Assaults,"" The New York Times, March 21, 2017.","""Clashes in Syrian capital after surprise rebel assault,"" Al Jazeera, March 19, 2017.","""Rebel Attack in Syrian capital Triggers Heavy Fighting with Government Forces,"" VOA News, March 19, 2017.",START Primary Collection,0,0,0,0,"201703190028, 201703190029",0
201703190029,2017,3,19,,0,,200,Syria,10,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,1.0,0,The incident occurred in Jobar neighborhood.,"03/19/2017: A suicide bomber in an explosives-laden vehicle detonated in Jobar neighborhood, Damascus, Syria. Following the blast, assailants armed with projectiles and firearms then attacked the area. This was one of two coordinated incidents in Jobar on the same day. At least 20 people were killed across both attacks. Hay'at Tahrir al-Sham and Al-Rahman Corps of the Free Syrian Army separately claimed responsibility for the incidents.",1,1,1,0,,,1.0,1,1,3,Bombing/Explosion,2.0,Armed Assault,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Jobar Neighborhood,Neighborhood,200.0,Syria,,,,,,,,,,,,,,,,,Hay'at Tahrir al-Sham,,Free Syrian Army,Al-Rahman Corps,,,,0.0,0.0,,0,-99.0,0.0,1.0,10.0,Unknown,1.0,8.0,Personal claim,,,,1.0,6,Explosives,15.0,Vehicle,6.0,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,4.0,Rifle/Shotgun (non-automatic),,,,,"An explosives-laden vehicle, shells, and sniper rifles were used in the attack.",10.0,0.0,,,0.0,,-9,,,,,0.0,,,,,,,,,,,,,,,,Casualty numbers represent a division of the total number of those killed and injured across incidents 201703190028 and 201703190029.,"""Resurgent Syrian Rebels Surprise Damascus With New Assaults,"" The New York Times, March 21, 2017.","""Clashes in Syrian capital after surprise rebel assault,"" Al Jazeera, March 19, 2017.","""Rebel Attack in Syrian capital Triggers Heavy Fighting with Government Forces,"" VOA News, March 19, 2017.",START Primary Collection,0,0,0,0,"201703190028, 201703190029",0
201703210029,2017,3,21,,0,,200,Syria,10,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,1.0,0,The incident occurred in Jobar neighborhood.,"03/21/2017: An explosives-laden vehicle detonated in Jobar neighborhood, Damascus, Syria. Following the blast, assailants armed with projectiles and firearms then attacked the area. There were an unknown number of casualties in the incident. This was one of three coordinated attacks in different Damascus neighborhoods on the same day. Al-Rahman Corps of the Free Syrian Army and Ahrar al-Sham separately claimed responsibility for the incident. Sources also attributed the attack to Hay'at Tahrir al-Sham.",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,2.0,Armed Assault,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Jobar District,District,200.0,Syria,,,,,,,,,,,,,,,,,Free Syrian Army,Al-Rahman Corps,Ahrar al-Sham,,Hay'at Tahrir al-Sham,,,0.0,0.0,0.0,0,-99.0,0.0,1.0,4.0,E-mail,1.0,6.0,Video,0.0,,,1.0,6,Explosives,15.0,Vehicle,6.0,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,5.0,Unknown Gun Type,,,,,,,0.0,,,0.0,,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Syrian rebels launch second Damascus attack,"" Al Jazeera, March 21, 2017.","""Rebels launch fresh Damascus assault,"" BBC, March 21, 2017.","""Rebels launch fresh attack on Damascus ahead of Syria talks,"" Hindustan Times, March 21, 2017.",START Primary Collection,0,0,0,0,"201703210029, 201703210036, 201703210037",0
201703210033,2017,3,21,,0,,200,Syria,10,Middle East & North Africa,Hamah,Suran,35.281712,36.731991,1.0,1,The incident occurred on the road connecting Taybet al-Imam and Suran.,"03/21/2017: A suicide bomber detonated an explosives-laden vehicle at a Syrian Army checkpoint on a road leading to Suran, Hamah, Syria. Following the blast, additional assailants then attacked the area. Aside from the death of the assailant, There were an unknown number of casualties in the blast. This was one of three related incidents in Hamah and one of two suicide bombings in Soran on the same day. Hay'at Tahrir al-Sham claimed responsibility for the attacks.",1,1,0,1,1.0,Insurgency/Guerilla Action,1.0,1,1,3,Bombing/Explosion,,,,,4,Military,36.0,Military Checkpoint,Syrian Army,Checkpoint,200.0,Syria,,,,,,,,,,,,,,,,,Hay'at Tahrir al-Sham,,,,,,,0.0,,,0,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,15.0,Vehicle,13.0,Unknown,,,,,,,,,,,,,0.0,1.0,,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,This incident is part of a set of coordinated attacks in which both military and non-military entities were targeted.,"""Syrian rebels launch attack near Hama,"" Reuters India, March 22, 2017.","""Rebels, jihadists begin new offensive in central Syria,"" Agence France-Presse Top News (English), t, March 21, 2017.","""Breaking: jihadi rebels attack Syrian Army in Syria's Hama,"" Al-Masdar News, March 21, 2017.",START Primary Collection,0,0,0,0,"201703210033, 201703210034, 201703210035",6
201703210034,2017,3,21,,0,,200,Syria,10,Middle East & North Africa,Hamah,Suran,35.288154,36.741528,1.0,0,The incident occurred at the entrance of the city.,"03/21/2017: A suicide bomber detonated an explosives-laden vehicle at the entrance to Suran, Hamah, Syria. Following the blast, additional assailants then attacked the area. Aside from the death of the assailant, There were an unknown number of casualties in the blast. This was one of three related incidents in Hamah and one of two suicide bombings in Soran on the same day. Hay'at Tahrir al-Sham claimed responsibility for the attacks.",1,1,1,0,,,1.0,1,1,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Suran Town,Town,200.0,Syria,,,,,,,,,,,,,,,,,Hay'at Tahrir al-Sham,,,,,,,0.0,,,0,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,15.0,Vehicle,13.0,Unknown,,,,,,,,,,,,,0.0,1.0,,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,This incident is part of a set of coordinated attacks in which both military and non-military entities were targeted.,"""Syrian rebels launch attack near Hama,"" Reuters India, March 22, 2017.","""Rebels, jihadists begin new offensive in central Syria,"" Agence France-Presse Top News (English), t, March 21, 2017.","""Breaking: jihadi rebels attack Syrian Army in Syria's Hama,"" Al-Masdar News, March 21, 2017.",START Primary Collection,0,0,0,0,"201703210033, 201703210034, 201703210035",6
201703210035,2017,3,21,,0,,200,Syria,10,Middle East & North Africa,Hamah,Mardes,35.252606,36.75617,1.0,0,,"03/21/2017: Assailants attacked Syrian Armed Forces (SAF) soldiers in Mardes, Hamah, Syria. There were an unknown number of casualties in the ensuing clash. This was one of three related incidents in Hamah on the same day. Hay'at Tahrir al-Sham claimed responsibility for the attacks.",1,1,0,1,1.0,Insurgency/Guerilla Action,1.0,1,0,9,Unknown,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Syrian Armed Forces (SAF),Forces,200.0,Syria,,,,,,,,,,,,,,,,,Hay'at Tahrir al-Sham,,,,,,,0.0,,,0,-99.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,0.0,,,0.0,,-9,,,,,0.0,,,,,,,,,,,,,,,,This incident is part of a set of coordinated attacks in which both military and non-military entities were targeted.,"""Syrian rebels launch attack near Hama,"" Reuters India, March 22, 2017.","""Rebels, jihadists begin new offensive in central Syria,"" Agence France-Presse Top News (English), t, March 21, 2017.","""Breaking: jihadi rebels attack Syrian Army in Syria's Hama,"" Al-Masdar News, March 21, 2017.",START Primary Collection,0,0,0,0,"201703210033, 201703210034, 201703210035",6
201703210036,2017,3,21,,0,,200,Syria,10,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,1.0,0,The incident occurred at Abbasid Square.,"03/21/2017: Assailants fired projectiles that landed and detonated at Abbasid Square in Damascus city, Syria. This was one of three coordinated attacks in different Damascus neighborhoods on the same day. At least 12 people were injured across the two projectile incidents. Al-Rahman Corps of the Free Syrian Army claimed responsibility for the attack.",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Abbasiyin Neighborhood,Neighborhood,200.0,Syria,,,,,,,,,,,,,,,,,Free Syrian Army,Al-Rahman Corps,,,,,,0.0,,,0,-99.0,0.0,1.0,4.0,E-mail,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,0.0,0.0,0.0,6.0,0.0,0.0,1,4.0,Unknown,-99.0,Unspecified property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,Casualty numbers represent a division of the total number of those wounded across incidents 201703210036 and 201703210037.,"""Rebels launch fresh Damascus assault,"" BBC, March 21, 2017.","""Syrian rebels launch second Damascus attack,"" Al Jazeera, March 21, 2017.","""Rebels launch fresh attack on Damascus ahead of Syria talks,"" Hindustan Times, March 21, 2017.",START Primary Collection,0,0,0,0,"201703210029, 201703210036, 201703210037",0
201703210037,2017,3,21,,0,,200,Syria,10,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,1.0,0,The incident occurred in Tijara neighborhood.,"03/21/2017: Assailants fired projectiles that landed and detonated in Tijara neighborhood, Damascus, Syria. This was one of three coordinated attacks in different Damascus neighborhoods on the same day. At least 12 people were injured across the two projectile incidents. Al-Rahman Corps of the Free Syrian Army claimed responsibility for the attack.",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Tijara Neighborhood,Neighborhood,200.0,Syria,,,,,,,,,,,,,,,,,Free Syrian Army,Al-Rahman Corps,,,,,,0.0,,,0,-99.0,0.0,1.0,4.0,E-mail,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,0.0,0.0,0.0,6.0,0.0,0.0,1,4.0,Unknown,-99.0,Unspecified property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,Casualty numbers represent a division of the total number of those wounded across incidents 201703210036 and 201703210037.,"""Rebels launch fresh Damascus assault,"" BBC, March 21, 2017.","""Syrian rebels launch second Damascus attack,"" Al Jazeera, March 21, 2017.","""Rebels launch fresh attack on Damascus ahead of Syria talks,"" Hindustan Times, March 21, 2017.",START Primary Collection,0,0,0,0,"201703210029, 201703210036, 201703210037",0
201703220051,2017,3,22,,0,,200,Syria,10,Middle East & North Africa,Lattakia,Jableh,35.36157,35.927156,1.0,1,,"03/22/2017: Assailants fired missiles that landed and detonated in farmlands near Jableh, Lattakia, Syria. There were no reported casualties in the incident. This was one of two projectile attacks in Lattakia on the same day. No group claimed responsibility for the incidents.",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Jableh Village,Village,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Multiple mortars were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Several Shells Dropped Nearby RussiaÂ¡Â¯s Hmeimim Airbase in Syria,"" Latin American Herald Tribune, March 23, 2017.",,,START Primary Collection,-9,-9,0,-9,"201703220051, 201703220052",43
201703220052,2017,3,22,,0,,200,Syria,10,Middle East & North Africa,Lattakia,Qardaha,35.450874,36.054157,1.0,1,,"03/22/2017: Assailants fired missiles that landed and detonated in farmlands near Qardaha, Lattakia, Syria. There were no reported casualties in the incident. This was one of two projectile attacks in Lattakia on the same day. No group claimed responsibility for the incidents.",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Qardaha Village,Village,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Multiple mortars were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Several Shells Dropped Nearby RussiaÂ¡Â¯s Hmeimim Airbase in Syria,"" Latin American Herald Tribune, March 23, 2017.",,,START Primary Collection,-9,-9,0,-9,"201703220051, 201703220052",52
201703230014,2017,3,23,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred in Hamdaniyeh neighborhood in Jabal Saman district.,"03/23/2017: Assailants fired a rocket that landed and detonated in Hamdaniyeh neighborhood, Aleppo, Syria. At least five people were killed and four other people were injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,al-Hamdaniya District,District,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,A rocket was used in the attack.,5.0,0.0,0.0,4.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""At Least 5 Children Killed in Missile Attack on SyriaÂ¡Â¯s Aleppo,"" Latin American Herald Tribune, March 24, 2017.",,,START Primary Collection,-9,-9,0,-9,,8
201703230027,2017,3,23,,0,,200,Syria,10,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,1.0,0,The incident occurred in the center of the city.,"03/23/2017: Assailants fired mortars that landed and detonated in an unknown neighborhood in central Damascus city, Syria. There were no reported casualties in the attack. The Free Syrian Army (FSA) claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Damascus City,Neighborhood,200.0,Syria,,,,,,,,,,,,,,,,,Free Syrian Army,,,,,,,0.0,,,0,-99.0,0.0,1.0,8.0,Personal claim,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Violent Clashes between Syrian Rebel Factions, Army amid Resumption of Talks,"" Latin American Herald Tribune, March 24, 2017.",,,START Primary Collection,0,0,0,0,,0
201703240025,2017,3,24,,0,,200,Syria,10,Middle East & North Africa,Idlib,Sarmada,36.208841,36.71998,1.0,1,The incident occurred at Sarmada checkpoint on the road between Bab al-Hawa and Sarmada.,"03/24/2017: Assailants set up a checkpoint and seized two Ihsan Relief and Development Organization trucks transporting flour on the road between Bab al-Hawa and Sarmada in Idlib, Syria. There were no reported casualties in the attack. Hay'at Tahrir al-Sham claimed responsibility for the incident and stated that the aid supplies were seized from the organization because it was funded by Turkish donors.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,12,NGO,61.0,Domestic NGO,Ihsan Relief and Development Organization,Trucks,200.0,Syria,,,,,,,,,,,,,,,,,Hay'at Tahrir al-Sham,,,,,,Hay'at Tahrir al-Sham claimed responsibility for the incident and stated that the humanitarian aid supplies were seized from Ihsan Relief and Development Organization because it was funded by Turkish donors.,0.0,,,0,-99.0,0.0,1.0,8.0,Personal claim,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Two trucks with food were stolen in this attack.,0.0,,,,,,,,,,,,,,,,,"""Nusra-led coalition confiscates flour at checkpoint: 'We won't give it up',"" Syria Direct, March 27, 2017.",,,START Primary Collection,0,0,0,0,,8
201703250029,2017,3,25,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Azaz,36.585437,37.04692,1.0,0,,"03/25/2017: An explosives-laden vehicle detonated in Azaz, Aleppo, Syria. At least three people were killed and several other people were injured in the blast. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,,3.0,0.0,0.0,,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Three Reported Dead in Car Bomb Explosion in Azaz, North of Aleppo,"" Winona Daily News, March 25, 2017.","""Three Reported Dead in Car Bomb Explosion in Azaz, North of Aleppo,"" Yahoo! News Australia, March 25, 2017.",,START Primary Collection,-9,-9,0,-9,,19
201703270040,2017,3,27,,0,,200,Syria,10,Middle East & North Africa,Lattakia,Unknown,35.803182,35.938566,4.0,0,The incident occurred in the north of the province.,"03/27/2017: Assailants shot down a Russian or Syrian military helicopter in Lattakia governorate, Syria. There were an unknown number of casualties in the attack. Ahrar al-Sham claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,31.0,Military Aircraft,Unknown,Helicopter,,,,,,,,,,,,,,,,,,,Ahrar al-Sham,,,,,,,0.0,,,0,-99.0,0.0,1.0,4.0,E-mail,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Anti-air missiles were used in the attack.,,0.0,0.0,,0.0,0.0,1,4.0,Unknown,-99.0,A helicopter was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Rebel Group Claims to Have Shot Down Helicopter in Northwestern Syria,"" Latin American Herald Tribune, March 28, 2017.","""Head chopper Snowflakes: Terrorists award themselves medals after pretending to shoot down Russian chopper,"" Sott.net, April 1, 2017.",,START Primary Collection,0,1,1,1,,4
201703290021,2017,3,29,,0,,200,Syria,10,Middle East & North Africa,Homs,Homs,34.717704,36.722823,1.0,0,The incident occurred in Zahra neighborhood.,"03/29/2017: An explosive device detonated near a minibus in Zahra neighborhood, Homs, Syria. At least five people were killed and six other people were injured in the blast. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,99.0,Bus (excluding tourists),Unknown,Minibus,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,5.0,0.0,0.0,6.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A minibus was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""At least five killed in blast in central Syria, monitor says,"" Deutsche Presse-Agentur, March 29, 2017.","""Bus bomb hits SyriaÂ¡Â¯s Homs, five dead,"" Gulf News, March 29, 2017.","""Pakistan: Bus bombing kills five in Homs, reports Syrian news agency,"" Pakistan Today Online, March 29, 2017.",START Primary Collection,-9,-9,0,-9,,1
